timestamp_utc,window_end_step,probability,label,hours_to_next_event
2023-01-10T09:50:00Z,681716,0.014922,0,
2023-01-10T10:50:00Z,681722,0.016300,0,
2023-01-10T11:50:00Z,681728,0.019394,0,
2023-01-10T12:50:00Z,681734,0.023394,0,
2023-01-10T13:50:00Z,681740,0.024756,0,
2023-01-10T14:50:00Z,681746,0.033906,0,
2023-01-10T15:50:00Z,681752,0.032495,0,
2023-01-10T16:50:00Z,681758,0.031522,0,
2023-01-10T17:50:00Z,681764,0.027057,0,
2023-01-10T18:50:00Z,681770,0.030812,0,
2023-01-10T19:50:00Z,681776,0.032068,0,
2023-01-10T20:50:00Z,681782,0.030452,0,
2023-01-10T21:50:00Z,681788,0.033326,0,
2023-01-10T22:50:00Z,681794,0.024948,0,
2023-01-10T23:50:00Z,681800,0.025441,0,
2023-01-11T00:50:00Z,681806,0.021292,0,
2023-01-11T01:50:00Z,681812,0.025302,0,
2023-01-11T02:50:00Z,681818,0.026509,0,
2023-01-11T03:50:00Z,681824,0.023556,0,
2023-01-11T04:50:00Z,681830,0.024985,0,
2023-01-11T05:50:00Z,681836,0.020808,0,
2023-01-11T06:50:00Z,681842,0.032327,0,
2023-01-11T07:50:00Z,681848,0.026736,0,
2023-01-11T08:50:00Z,681854,0.025992,0,
2023-01-11T09:50:00Z,681860,0.029230,0,
2023-01-11T10:50:00Z,681866,0.034265,0,
2023-01-11T11:50:00Z,681872,0.042286,0,
2023-01-11T12:50:00Z,681878,0.048235,0,
2023-01-11T13:50:00Z,681884,0.044963,0,
2023-01-11T14:50:00Z,681890,0.049147,0,
2023-01-11T15:50:00Z,681896,0.044475,0,
2023-01-11T16:50:00Z,681902,0.049226,0,
2023-01-11T17:50:00Z,681908,0.045501,0,
2023-01-11T18:50:00Z,681914,0.044866,0,
2023-01-11T19:50:00Z,681920,0.043591,0,
2023-01-11T20:50:00Z,681926,0.044685,0,
2023-01-11T21:50:00Z,681932,0.035555,0,
2023-01-11T22:50:00Z,681938,0.044470,0,
2023-01-11T23:50:00Z,681944,0.043870,0,
2023-01-12T00:50:00Z,681950,0.047771,0,
2023-01-12T01:50:00Z,681956,0.044838,0,
2023-01-12T02:50:00Z,681962,0.045507,0,
2023-01-12T03:50:00Z,681968,0.048396,0,
2023-01-12T04:50:00Z,681974,0.057536,0,
2023-01-12T05:50:00Z,681980,0.050965,0,
2023-01-12T06:50:00Z,681986,0.042423,0,
2023-01-12T07:50:00Z,681992,0.039398,0,
2023-01-12T08:50:00Z,681998,0.030196,0,
2023-01-12T09:50:00Z,682004,0.030695,0,
2023-01-12T10:50:00Z,682010,0.030519,0,
2023-01-12T11:50:00Z,682016,0.033090,0,
2023-01-12T12:50:00Z,682022,0.034498,0,
2023-01-12T13:50:00Z,682028,0.035939,0,
2023-01-12T14:50:00Z,682034,0.037647,0,
2023-01-12T15:50:00Z,682040,0.041589,0,
2023-01-12T16:50:00Z,682046,0.041627,0,
2023-01-12T17:50:00Z,682052,0.036645,0,
2023-01-12T18:50:00Z,682058,0.035005,0,
2023-01-12T19:50:00Z,682064,0.039512,0,
2023-01-12T20:50:00Z,682070,0.054080,0,
2023-01-12T21:50:00Z,682076,0.054791,0,
2023-01-12T22:50:00Z,682082,0.051816,0,
2023-01-12T23:50:00Z,682088,0.052644,0,
2023-01-13T00:50:00Z,682094,0.046817,0,
2023-01-13T01:50:00Z,682100,0.043048,0,
2023-01-13T02:50:00Z,682106,0.039713,0,
2023-01-13T03:50:00Z,682112,0.039777,0,
2023-01-13T04:50:00Z,682118,0.035298,0,
2023-01-13T05:50:00Z,682124,0.036490,0,
2023-01-13T06:50:00Z,682130,0.035370,0,
2023-01-13T07:50:00Z,682136,0.033022,0,
2023-01-13T08:50:00Z,682142,0.035742,0,
2023-01-13T09:50:00Z,682148,0.038079,0,
2023-01-13T10:50:00Z,682154,0.036558,0,
2023-01-13T11:50:00Z,682160,0.036860,0,
2023-01-13T12:50:00Z,682166,0.040495,0,
2023-01-13T13:50:00Z,682172,0.041792,0,
2023-01-13T14:50:00Z,682178,0.039501,0,
2023-01-13T15:50:00Z,682184,0.032085,0,
2023-01-13T16:50:00Z,682190,0.036656,0,
2023-01-13T17:50:00Z,682196,0.029710,0,
2023-01-13T18:50:00Z,682202,0.025719,0,
2023-01-13T19:50:00Z,682208,0.014469,0,
2023-01-13T20:50:00Z,682214,0.013304,0,
2023-01-13T21:50:00Z,682220,0.012378,0,
2023-01-13T22:50:00Z,682226,0.012718,0,
2023-01-13T23:50:00Z,682232,0.013494,0,
2023-01-14T00:50:00Z,682238,0.012982,0,
2023-01-14T01:50:00Z,682244,0.016198,0,
2023-01-14T02:50:00Z,682250,0.012209,0,
2023-01-14T03:50:00Z,682256,0.013265,0,
2023-01-14T04:50:00Z,682262,0.026594,0,
2023-01-14T05:50:00Z,682268,0.031252,0,
2023-01-14T06:50:00Z,682274,0.033500,0,
2023-01-14T07:50:00Z,682280,0.037917,0,
2023-01-14T08:50:00Z,682286,0.036718,0,
2023-01-14T09:50:00Z,682292,0.034205,0,
2023-01-14T10:50:00Z,682298,0.033872,0,
2023-01-14T11:50:00Z,682304,0.027561,0,
2023-01-14T12:50:00Z,682310,0.020415,0,
2023-01-14T13:50:00Z,682316,0.024912,0,
2023-01-14T14:50:00Z,682322,0.027530,0,
2023-01-14T15:50:00Z,682328,0.026456,0,
2023-01-14T16:50:00Z,682334,0.024347,0,
2023-01-14T17:50:00Z,682340,0.023378,0,
2023-01-14T18:50:00Z,682346,0.013991,0,
2023-01-14T19:50:00Z,682352,0.015905,0,
2023-01-14T20:50:00Z,682358,0.019791,0,
2023-01-14T21:50:00Z,682364,0.020300,0,
2023-01-14T22:50:00Z,682370,0.018908,0,
2023-01-14T23:50:00Z,682376,0.018724,0,
2023-01-15T00:50:00Z,682382,0.023753,0,
2023-01-15T01:50:00Z,682388,0.030969,0,
2023-01-15T02:50:00Z,682394,0.027192,0,
2023-01-15T03:50:00Z,682400,0.033346,0,
2023-01-15T04:50:00Z,682406,0.034756,0,
2023-01-15T05:50:00Z,682412,0.036930,0,
2023-01-15T06:50:00Z,682418,0.034962,0,
2023-01-15T07:50:00Z,682424,0.036446,0,
2023-01-15T08:50:00Z,682430,0.029296,0,
2023-01-15T09:50:00Z,682436,0.027612,0,
2023-01-15T10:50:00Z,682442,0.025871,0,
2023-01-15T11:50:00Z,682448,0.022530,0,
2023-01-15T12:50:00Z,682454,0.019439,0,
2023-01-15T13:50:00Z,682460,0.018627,0,
2023-01-15T14:50:00Z,682466,0.015586,0,
2023-01-15T15:50:00Z,682472,0.016257,0,
2023-01-15T16:50:00Z,682478,0.013155,0,
2023-01-15T17:50:00Z,682484,0.013684,0,
2023-01-15T18:50:00Z,682490,0.014538,0,
2023-01-15T19:50:00Z,682496,0.015763,0,
2023-01-15T20:50:00Z,682502,0.013003,0,
2023-01-15T21:50:00Z,682508,0.015163,0,
2023-01-15T22:50:00Z,682514,0.015364,0,
2023-01-15T23:50:00Z,682520,0.017361,0,
2023-01-16T00:50:00Z,682526,0.023067,0,
2023-01-16T01:50:00Z,682532,0.023904,0,
2023-01-16T02:50:00Z,682538,0.019913,0,
2023-01-16T03:50:00Z,682544,0.017542,0,
2023-01-16T04:50:00Z,682550,0.019783,0,
2023-01-16T05:50:00Z,682556,0.011942,0,
2023-01-16T06:50:00Z,682562,0.011373,0,
2023-01-16T07:50:00Z,682568,0.008853,0,
2023-01-16T08:50:00Z,682574,0.007051,0,
2023-01-16T09:50:00Z,682580,0.004081,0,
2023-01-16T10:50:00Z,682586,0.004328,0,
2023-01-16T11:50:00Z,682592,0.003686,0,
2023-01-16T12:50:00Z,682598,0.004702,0,
2023-01-16T13:50:00Z,682604,0.003807,0,
2023-01-16T14:50:00Z,682610,0.003514,0,
2023-01-16T15:50:00Z,682616,0.002225,0,
2023-01-16T16:50:00Z,682622,0.003004,0,
2023-01-16T17:50:00Z,682628,0.004278,0,
2023-01-16T18:50:00Z,682634,0.005195,0,
2023-01-16T19:50:00Z,682640,0.006747,0,
2023-01-16T20:50:00Z,682646,0.008274,0,
2023-01-16T21:50:00Z,682652,0.018160,0,
2023-01-16T22:50:00Z,682658,0.011963,0,
2023-01-16T23:50:00Z,682664,0.009150,0,
2023-01-17T00:50:00Z,682670,0.009970,0,
2023-01-17T01:50:00Z,682676,0.013388,0,
2023-01-17T02:50:00Z,682682,0.017568,0,
2023-01-17T03:50:00Z,682688,0.016227,0,
2023-01-17T04:50:00Z,682694,0.013385,0,
2023-01-17T05:50:00Z,682700,0.016928,0,
2023-01-17T06:50:00Z,682706,0.013741,0,
2023-01-17T07:50:00Z,682712,0.016558,0,
2023-01-17T08:50:00Z,682718,0.015053,0,
2023-01-17T09:50:00Z,682724,0.015124,0,
2023-01-17T10:50:00Z,682730,0.015849,0,
2023-01-17T11:50:00Z,682736,0.013591,0,
2023-01-17T12:50:00Z,682742,0.014549,0,
2023-01-17T13:50:00Z,682748,0.013232,0,
2023-01-17T14:50:00Z,682754,0.014339,0,
2023-01-17T15:50:00Z,682760,0.015861,0,
2023-01-17T16:50:00Z,682766,0.012894,0,
2023-01-17T17:50:00Z,682772,0.011161,0,
2023-01-17T18:50:00Z,682778,0.010416,0,
2023-01-17T19:50:00Z,682784,0.009769,0,
2023-01-17T20:50:00Z,682790,0.011596,0,
2023-01-17T21:50:00Z,682796,0.009460,0,
2023-01-17T22:50:00Z,682802,0.006104,0,
2023-01-17T23:50:00Z,682808,0.005099,0,
2023-01-18T00:50:00Z,682814,0.006541,0,
2023-01-18T01:50:00Z,682820,0.009652,0,
2023-01-18T02:50:00Z,682826,0.010757,0,
2023-01-18T03:50:00Z,682832,0.007953,0,
2023-01-18T04:50:00Z,682838,0.006853,0,
2023-01-18T05:50:00Z,682844,0.007556,0,
2023-01-18T06:50:00Z,682850,0.007816,0,
2023-01-18T07:50:00Z,682856,0.008690,0,
2023-01-18T08:50:00Z,682862,0.007102,0,
2023-01-18T09:50:00Z,682868,0.013325,0,
2023-01-18T10:50:00Z,682874,0.008989,0,
2023-01-18T11:50:00Z,682880,0.006254,0,
2023-01-18T12:50:00Z,682886,0.005984,0,
2023-01-18T13:50:00Z,682892,0.005524,0,
2023-01-18T14:50:00Z,682898,0.006506,0,
2023-01-18T15:50:00Z,682904,0.006914,0,
2023-01-18T16:50:00Z,682910,0.006850,0,
2023-01-18T17:50:00Z,682916,0.006634,0,
2023-01-18T18:50:00Z,682922,0.007685,0,
2023-01-18T19:50:00Z,682928,0.005337,0,
2023-01-18T20:50:00Z,682934,0.008985,0,
2023-01-18T21:50:00Z,682940,0.007563,0,
2023-01-18T22:50:00Z,682946,0.008326,0,
2023-01-18T23:50:00Z,682952,0.006791,0,
2023-01-19T00:50:00Z,682958,0.002848,0,
2023-01-19T01:50:00Z,682964,0.010813,0,
2023-01-19T02:50:00Z,682970,0.011785,0,
2023-01-19T03:50:00Z,682976,0.009334,0,
2023-01-19T04:50:00Z,682982,0.006650,0,
2023-01-19T05:50:00Z,682988,0.007212,0,
2023-01-19T06:50:00Z,682994,0.007920,0,
2023-01-19T07:50:00Z,683000,0.006054,0,
2023-01-19T08:50:00Z,683006,0.008528,0,
2023-01-19T09:50:00Z,683012,0.010139,0,
2023-01-19T10:50:00Z,683018,0.011964,0,
2023-01-19T11:50:00Z,683024,0.010904,0,
2023-01-19T12:50:00Z,683030,0.007163,0,
2023-01-19T13:50:00Z,683036,0.010934,0,
2023-01-19T14:50:00Z,683042,0.006682,0,
2023-01-19T15:50:00Z,683048,0.007099,0,
2023-01-19T16:50:00Z,683054,0.006278,0,
2023-01-19T17:50:00Z,683060,0.006271,0,
2023-01-19T18:50:00Z,683066,0.007097,0,
2023-01-19T19:50:00Z,683072,0.005530,0,
2023-01-19T20:50:00Z,683078,0.006316,0,
2023-01-19T21:50:00Z,683084,0.006729,0,
2023-01-19T22:50:00Z,683090,0.006641,0,
2023-01-19T23:50:00Z,683096,0.010082,0,
2023-01-20T00:50:00Z,683102,0.015617,0,
2023-01-20T01:50:00Z,683108,0.016999,0,
2023-01-20T02:50:00Z,683114,0.014687,0,
2023-01-20T03:50:00Z,683120,0.012039,0,
2023-01-20T04:50:00Z,683126,0.009822,0,
2023-01-20T05:50:00Z,683132,0.009390,0,
2023-01-20T06:50:00Z,683138,0.008337,0,
2023-01-20T07:50:00Z,683144,0.007764,0,
2023-01-20T08:50:00Z,683150,0.011556,0,
2023-01-20T09:50:00Z,683156,0.007680,0,
2023-01-20T10:50:00Z,683162,0.008490,0,
2023-01-20T11:50:00Z,683168,0.005786,0,
2023-01-20T12:50:00Z,683174,0.006128,0,
2023-01-20T13:50:00Z,683180,0.004948,0,
2023-01-20T14:50:00Z,683186,0.004573,0,
2023-01-20T15:50:00Z,683192,0.005419,0,
2023-01-20T16:50:00Z,683198,0.006336,0,
2023-01-20T17:50:00Z,683204,0.006984,0,
2023-01-20T18:50:00Z,683210,0.006934,0,
2023-01-20T19:50:00Z,683216,0.007213,0,
2023-01-20T20:50:00Z,683222,0.005730,0,
2023-01-20T21:50:00Z,683228,0.007981,0,
2023-01-20T22:50:00Z,683234,0.005073,0,
2023-01-20T23:50:00Z,683240,0.006256,0,
2023-01-21T00:50:00Z,683246,0.010051,0,
2023-01-21T01:50:00Z,683252,0.011388,0,
2023-01-21T02:50:00Z,683258,0.013332,0,
2023-01-21T03:50:00Z,683264,0.012348,0,
2023-01-21T04:50:00Z,683270,0.010731,0,
2023-01-21T05:50:00Z,683276,0.007306,0,
2023-01-21T06:50:00Z,683282,0.011418,0,
2023-01-21T07:50:00Z,683288,0.009824,0,
2023-01-21T08:50:00Z,683294,0.012596,0,
2023-01-21T09:50:00Z,683300,0.010195,0,
2023-01-21T10:50:00Z,683306,0.010408,0,
2023-01-21T11:50:00Z,683312,0.011506,0,
2023-01-21T12:50:00Z,683318,0.008760,0,
2023-01-21T13:50:00Z,683324,0.010265,0,
2023-01-21T14:50:00Z,683330,0.007325,0,
2023-01-21T15:50:00Z,683336,0.008843,0,
2023-01-21T16:50:00Z,683342,0.010844,0,
2023-01-21T17:50:00Z,683348,0.012985,0,
2023-01-21T18:50:00Z,683354,0.008669,0,
2023-01-21T19:50:00Z,683360,0.010366,0,
2023-01-21T20:50:00Z,683366,0.007757,0,
2023-01-21T21:50:00Z,683372,0.009484,0,
2023-01-21T22:50:00Z,683378,0.011115,0,
2023-01-21T23:50:00Z,683384,0.011776,0,
2023-01-22T00:50:00Z,683390,0.012837,0,
2023-01-22T01:50:00Z,683396,0.011146,0,
2023-01-22T02:50:00Z,683402,0.010464,0,
2023-01-22T03:50:00Z,683408,0.007796,0,
2023-01-22T04:50:00Z,683414,0.014004,0,
2023-01-22T05:50:00Z,683420,0.013946,0,
2023-01-22T06:50:00Z,683426,0.012120,0,
2023-01-22T07:50:00Z,683432,0.014714,0,
2023-01-22T08:50:00Z,683438,0.017665,0,
2023-01-22T09:50:00Z,683444,0.018399,0,
2023-01-22T10:50:00Z,683450,0.015416,0,
2023-01-22T11:50:00Z,683456,0.011205,0,
2023-01-22T12:50:00Z,683462,0.015479,0,
2023-01-22T13:50:00Z,683468,0.011880,0,
2023-01-22T14:50:00Z,683474,0.017960,0,
2023-01-22T15:50:00Z,683480,0.017746,0,
2023-01-22T16:50:00Z,683486,0.016811,0,
2023-01-22T17:50:00Z,683492,0.017074,0,
2023-01-22T18:50:00Z,683498,0.018151,0,
2023-01-22T19:50:00Z,683504,0.017022,0,
2023-01-22T20:50:00Z,683510,0.017698,0,
2023-01-22T21:50:00Z,683516,0.012346,0,
2023-01-22T22:50:00Z,683522,0.013024,0,
2023-01-22T23:50:00Z,683528,0.009610,0,
2023-01-23T00:50:00Z,683534,0.013454,0,
2023-01-23T01:50:00Z,683540,0.014787,0,
2023-01-23T02:50:00Z,683546,0.014292,0,
2023-01-23T03:50:00Z,683552,0.011494,0,
2023-01-23T04:50:00Z,683558,0.012050,0,
2023-01-23T05:50:00Z,683564,0.011156,0,
2023-01-23T06:50:00Z,683570,0.013391,0,
2023-01-23T07:50:00Z,683576,0.008454,0,
2023-01-23T08:50:00Z,683582,0.015072,0,
2023-01-23T09:50:00Z,683588,0.014976,0,
2023-01-23T10:50:00Z,683594,0.014828,0,
2023-01-23T11:50:00Z,683600,0.015375,0,
2023-01-23T12:50:00Z,683606,0.015762,0,
2023-01-23T13:50:00Z,683612,0.015202,0,
2023-01-23T14:50:00Z,683618,0.012212,0,
2023-01-23T15:50:00Z,683624,0.012957,0,
2023-01-23T16:50:00Z,683630,0.014063,0,
2023-01-23T17:50:00Z,683636,0.016533,0,
2023-01-23T18:50:00Z,683642,0.014819,0,
2023-01-23T19:50:00Z,683648,0.009220,0,
2023-01-23T20:50:00Z,683654,0.010092,0,
2023-01-23T21:50:00Z,683660,0.011773,0,
2023-01-23T22:50:00Z,683666,0.012230,0,
2023-01-23T23:50:00Z,683672,0.010535,0,
